project_id,skill_name,skill_uri
2178,Security Assessment,taxonomy:0f888b20-81e4-4eb7-a8ba-b65036403ec1
2178,IoT Proficiency,taxonomy:09e3584e-f593-437e-9493-230d15eaec34
2178,Wireless System Design,taxonomy:0446d3fe-f082-4bf9-8adf-9a6c2a4ba962
2178,Security Risk Mitigation,taxonomy:ff785e3a-565a-4d27-a5ec-04c67eb44b78
2178,Systems Security,taxonomy:983cd727-a18b-4a4a-8b12-5b13f691f55a
2178,Embedded system communication protocols,taxonomy:c7eb76a2-4d87-43a9-98bb-552ed9a864b7
839,Growth Loops,taxonomy:7ddde741-b95c-45d1-9eb0-55bd2bcceb90
839,Feedback Loop Design,taxonomy:1c84adb3-2d7d-4800-ab1a-bf4b6b65ed1b
839,Growth Hacking,taxonomy:21bb3a9f-0d2c-4f53-b1b5-6e6e73d0c038
839,Acquisition Strategy,taxonomy:39d2246d-002c-4705-9173-59db3a34cee2
839,Growth Metrics,taxonomy:18a18740-3c92-4393-bc1d-8030107601aa
839,Activation Tactics,taxonomy:a88d7eb7-15f9-4ed6-933a-7565cf847796
838,Incident Response Planning for Cloud,taxonomy:0a54a6aa-bc0d-47fc-88fd-4235d036b2c9
838,Business Continuity Planning for Cloud,taxonomy:c0d14b53-9d97-4bb2-b7d8-bb021053dc5d
838,IT Incident Management,taxonomy:315f8c7e-70a5-458c-9794-2dec63f4b39f
838,Disaster Recovery Plans,taxonomy:8994acae-94da-434a-94ee-bcb75fccab88
838,Cybersecurity Incident Response Playbooks,taxonomy:0bafe332-1960-4c32-9809-b4046863305f
838,Cybersecurity Risk Management,taxonomy:7a7ade8d-43db-4721-a0d4-90b72abb2d0b
838,Project Risk Mitigation,taxonomy:5df6a42c-87e4-4bcd-a395-844c15ff8d3e
1951,3D Object Detection,taxonomy:5a573399-6ecd-4d51-af82-93d97ac2c9e0
1951,Object Detection,taxonomy:5a573399-6ecd-4d51-af82-93d97ac2c9e0
1951,Point Cloud Data,taxonomy:f05d82e9-85dd-4d24-8a23-725a4bdbe251
1951,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
1951,Convolutional Neural Networks,taxonomy:3a5361e5-405d-48eb-a76b-1222ce4b1501
1951,YOLO Algorithm,taxonomy:2ac19fee-582b-4af4-aa40-87fbd66a608f
1951,TensorFlow Object Detection API,taxonomy:ae4f738f-7372-4fbb-86aa-fecca45fcfd0
1897,Mobile App Testing,taxonomy:b4e4daf7-05bf-4a55-8342-71571e532e87
1897,Automation Testing,taxonomy:4c61e76f-1bc5-4088-97ee-9e4756fafece
1897,Test Automation,taxonomy:544b0d48-fb25-4e65-9946-db0ec86d9d09
1897,Functional Testing,taxonomy:1ca082f7-ea17-41cd-9b92-6fa8f1add192
1897,Usability Testing,taxonomy:c7a3b8af-e2e7-4697-a95e-a45b6375415d
1943,Data Analysis Process,taxonomy:d016d8f9-4f43-4bb9-a4c2-ad967c2fe414
1943,Exploratory Data Analysis,taxonomy:72155ac5-3dab-4df6-9120-ca634748a68c
1943,Data Cleaning,taxonomy:9987cca4-48a2-416e-8c72-4c5a992ef174
1943,Data Wrangling,taxonomy:ab0c1635-2aaf-4167-bff2-1d825a30f30d
1943,Python for Data Science,taxonomy:5c21de8f-f1c6-4ccf-8b1a-2ade1dac1328
1943,Pandas,taxonomy:fe93853f-6656-45b8-9d7f-20f201cafbfa
1943,Matplotlib,taxonomy:a104f741-4945-4b62-b891-6f9c9e0c6c6b
2107,Microsoft 365 Copilot,taxonomy:cc1f2af2-1df3-4a70-acf7-6139e90b83b1
2107,Process Automation Design,taxonomy:b9dd83e8-01a3-49de-a8cc-10b71787b4cd
2107,Project Management,taxonomy:d56806ee-27f1-4124-9337-c982733d816f
2107,Data Visualization in Spreadsheets,taxonomy:bd5dc3c2-d323-4704-aaa2-f3d2c4b3493e
2107,Spreadsheet Automation,taxonomy:7d96c789-ce77-4c44-a695-2469480d56c5
2107,Workflow Management Software,taxonomy:ecb96172-4487-4e37-bc0d-00f10bb0ecb3
1949,Image Classification,taxonomy:4f65fca2-6442-4c7d-b039-a5c2beecc1c9
1949,Object Detection,taxonomy:5a573399-6ecd-4d51-af82-93d97ac2c9e0
1949,Convolutional Neural Networks,taxonomy:3a5361e5-405d-48eb-a76b-1222ce4b1501
1949,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
1949,TensorFlow Object Detection API,taxonomy:ae4f738f-7372-4fbb-86aa-fecca45fcfd0
1949,Model Training,taxonomy:408e2022-6b3b-4224-8250-8fd35b365197
1949,Model Evaluation,taxonomy:1589e6c2-9dcc-42ed-bddb-76bda97fdc21
1940,Transfer Learning,taxonomy:922f23a5-23fe-4cb4-951f-26bc83155c1f
1940,Image Classification,taxonomy:4f65fca2-6442-4c7d-b039-a5c2beecc1c9
1940,Convolutional Neural Networks,taxonomy:3a5361e5-405d-48eb-a76b-1222ce4b1501
1940,PyTorch,taxonomy:c2b375c6-2b2f-4159-8b82-ce564d45ca48
1940,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
2098,Basic Cybersecurity Implementation,taxonomy:4df5fcb7-9bdb-46ff-b739-6d953b55c885
2098,Secure Firmware Updates,taxonomy:57e8755a-8856-4516-a82f-e52b82dc7638
2098,Device Hardening Strategy,taxonomy:bb5bf7fc-6784-49cf-ac77-90b51978515f
2098,Operating System Hardening,taxonomy:3d815e1e-c2d2-4297-9736-f6e0b8404390
2098,Vulnerability Assessment,taxonomy:c1d59c1b-494a-48bc-84d3-176b213b1e41
2098,Embedded system communication protocols,taxonomy:c7eb76a2-4d87-43a9-98bb-552ed9a864b7
2098,Debugging Embedded Systems,taxonomy:843eb34a-4154-41a7-8b37-c7fef70c3171
2103,Cloud Architecture Proficiency,taxonomy:e8232926-b456-46b8-a0fc-0387e691b389
2103,Hybrid Cloud Design,taxonomy:e8901532-8646-453f-956f-73ccffe5d288
2103,Cloud Governance Strategy,taxonomy:39f55f02-356f-4243-a719-7b76abd956d9
2103,Infrastructure as Code,taxonomy:5f75b460-378f-46d1-8c57-298971a3e155
2103,Cloud Security Strategy,taxonomy:46e9d766-0f27-4c72-ae43-554adba768fb
2103,TOGAF Framework,taxonomy:c1348ae3-b1c1-42a1-93dd-847f94d7bb8a
2103,Strategic Thinking,taxonomy:c2e087f7-c022-429f-9279-31b56c6701e2
27,AI Fraud Detection,taxonomy:2a308f4e-e7a7-45ee-992d-e068c3aabe4b
27,Text Classification,taxonomy:978d1c8a-bf58-4ae5-91b8-fdb1b86e25a3
27,Machine Learning Frameworks in Python,taxonomy:d323dcfc-63c9-4a48-a4bd-78cd763237ee
27,Feature Engineering,taxonomy:96df82f1-f181-43ce-b723-b37fde693f68
27,Model Training,taxonomy:408e2022-6b3b-4224-8250-8fd35b365197
27,Data Cleaning,taxonomy:9987cca4-48a2-416e-8c72-4c5a992ef174
27,Exploratory Data Analysis,taxonomy:72155ac5-3dab-4df6-9120-ca634748a68c
2035,Social Media Presence,taxonomy:98d5eaec-25ea-47d8-a7d6-5c94b253cea0
2035,Social Media Content,taxonomy:2d2bf50c-ccd1-4158-bd2e-3233ff649b93
2035,Social Media Marketing,taxonomy:8eaadf4f-247d-4ea9-9326-98386b7a6065
2035,Brand Design,taxonomy:3ff6046b-77b5-4f40-8ef5-51e746913b4b
2035,Adobe Photoshop,taxonomy:421d0bce-cfb9-4096-8cb5-4002d2836e7f
2091,Conversational AI,taxonomy:e0c00ea4-3572-4cf6-80d3-383c5b2630ab
2091,Low-code/No-code AI Agent Development,taxonomy:8965c5c6-22ac-429f-aac9-00f2d4bd0542
2091,No code Application Development,taxonomy:277bbf96-60c7-4645-8043-d94a760bf6ea
2091,LangChain,taxonomy:ced0779c-2246-4ec0-b507-8aa5fa01a92c
2091,Large Language Models,taxonomy:567f4a1c-f285-4900-9528-ab00700de9c1
843,Business Model Canvasses,taxonomy:ae152080-e3ec-4cd2-8e3c-cdfacb83dd80
843,Market Research,taxonomy:f9ea5e95-bf3d-45a3-b020-decdc3db1526
843,Elevator Pitches,taxonomy:4287cae4-0c21-4bca-bcc8-760d3171a5c4
843,Value Proposition,taxonomy:34a397cc-f396-42d9-85aa-1bf4f691cc5d
843,Creative Problem Solving,taxonomy:38625796-d20b-4551-b2b3-06c6a531cb69
1984,Deep Learning Models,taxonomy:eff06879-6f08-4dba-8010-c810d14164eb
1984,Neural Networks,taxonomy:2a0d08d5-cf5a-4281-ad3e-f5ae4aa4fbc4
1984,Image Pre-Processing,taxonomy:3d2a4a60-57c7-43de-88c7-66c0a567fc74
1984,Image Segmentation,taxonomy:b475ddb5-0d66-4b16-99a6-de0efc85044e
1984,Object Detection,taxonomy:5a573399-6ecd-4d51-af82-93d97ac2c9e0
1984,Computer Vision Image Enhancement,taxonomy:73ce7c6a-b44b-4995-95fe-117df00a3649
1984,Software Pipelines,taxonomy:b4aab3a0-8378-4b96-a60a-09a5d063470f
2037,Social Media Advertising,taxonomy:8eaadf4f-247d-4ea9-9326-98386b7a6065
2037,Content Marketing,taxonomy:2b6fa80f-5913-44bf-8fa0-c6beb364340f
2037,Branding Strategy,taxonomy:8747943c-f404-411b-b6a4-ba0c94e688ee
2037,Digital Marketing Strategy,taxonomy:8cf62f09-3881-4450-88cf-b36d8bb422bc
2037,Social Media Content,taxonomy:2d2bf50c-ccd1-4158-bd2e-3233ff649b93
2037,Facebook Ads,taxonomy:b93f7660-f5f2-4a45-8923-cdb2cc006be4
2037,Google Ads,taxonomy:0ec61abc-4cd5-4012-9904-b6414c0e297c
2104,Cloud Architecture Proficiency,taxonomy:e8232926-b456-46b8-a0fc-0387e691b389
2104,Cloud Migration Strategy,taxonomy:630c9b3d-74f3-47d6-9738-db96700209b7
2104,AI-driven Application Development,taxonomy:553e8194-8bbe-4819-8559-ac5084339548
2104,Infrastructure as Code,taxonomy:5f75b460-378f-46d1-8c57-298971a3e155
2104,Cloud Performance Management,taxonomy:4b04c48e-681a-426d-9887-c352a0d6345d
2104,Hybrid Cloud Design,taxonomy:e8901532-8646-453f-956f-73ccffe5d288
2104,Cloud-Based Machine Learning,taxonomy:199b7166-e341-4e1e-965e-ee517a9c7ba1
1937,Security Auditing,taxonomy:3e42775c-82cd-438a-80b6-c745dc1018d2
1937,Cybersecurity Regulations and Standards,taxonomy:86aa93e2-c467-4953-85c9-156ad9a1a8c2
1937,NIST Cybersecurity Framework,taxonomy:c0eaea50-af83-4734-97d2-2e23a8a33628
1937,CIS Controls,taxonomy:bd005ca5-f385-4cce-898f-e5bf87584aed
1937,Cybersecurity Risk Management,taxonomy:7a7ade8d-43db-4721-a0d4-90b72abb2d0b
1937,Vulnerability Assessment,taxonomy:c1d59c1b-494a-48bc-84d3-176b213b1e41
1937,Cybersecurity Compliance,taxonomy:16da1c1b-af1e-4d48-84d3-edf335abb213
1928,Landing Pages,taxonomy:9c540d5e-a9e6-4881-8ae3-fcfdabe3c926
1928,HTML,taxonomy:68fd6376-977b-4779-a808-a32772b5a7f7
1928,CSS,taxonomy:5bfd16ee-b475-46cd-a7c6-db7a6ee8ef4c
1928,Responsive Web Design,taxonomy:72f65330-771d-4846-8ca1-de2065b637a5
1928,Web Analytics,taxonomy:0263637a-9275-4550-a9af-101e5ad4edf6
824,Healthcare Privacy Regulations,taxonomy:25032942-00ff-4203-aa73-980c8e159134
824,HIPAA,taxonomy:bf64952a-2fc7-40fb-b17a-c8e17db85025
824,Data Privacy Regulations,taxonomy:a2d786e6-090b-4e6b-b6ff-e202499a9f67
824,Data Privacy Principles,taxonomy:fc6603f7-4599-48fb-9b2d-3c51c8eb75ab
824,Privacy Risk Assessment,taxonomy:3591329c-03b1-40d4-85a1-7109b4191819
824,Security Assessment,taxonomy:0f888b20-81e4-4eb7-a8ba-b65036403ec1
824,Data Anonymization,taxonomy:6c06af93-1a01-48cf-b0fb-428479d02093
1944,GitHub Portfolios,taxonomy:a626b923-05ab-4f67-ac4d-70a4fc70ef94
1944,Git,taxonomy:cdb064fa-01b6-4733-bf60-f09ced290a1d
1944,Version Control,taxonomy:0deb3237-3088-4bd7-9a40-302d20a9bc0f
1944,README Files,taxonomy:668a62be-83f4-4cb5-81b5-c4deb1dc8a22
1944,GitHub Proficiency,taxonomy:2821a461-cd9f-43ac-aeeb-db67837afd26
1944,GitHub Collaboration,taxonomy:4755ebf9-55ee-481d-af26-0a245e22532d
2058,GPS,taxonomy:b817348f-a39e-4114-8e5d-70eab61d26d7
2058,Human-Centered Design,taxonomy:041906d7-7155-4838-92ef-102905cc8a74
2058,Accessible User Experience Design,taxonomy:bd74342f-9d06-4eb1-bf7b-268d0eb0dbd6
2058,Multi-Screen App Design,taxonomy:1e26c717-cf0e-4e1b-8239-c44e5a597e8c
2058,Iterative Product Design,taxonomy:aa0c97e6-e13c-4960-8e77-d32ccb91ff90
1995,Conversational AI,taxonomy:e0c00ea4-3572-4cf6-80d3-383c5b2630ab
1995,Large Language Models,taxonomy:567f4a1c-f285-4900-9528-ab00700de9c1
1995,Prompt Engineering,taxonomy:01d8bddd-e76a-44b4-94b3-50bc7df373b4
1995,OpenAI API,taxonomy:2fbf8df3-0dbb-4ad9-9ad0-ce9f832674c1
1995,NLP Pipelines,taxonomy:5eee9597-5730-40eb-9b20-707e9de447af
1995,Text Generation,taxonomy:ebf6457f-eca7-41bc-a1ed-bafecf3d4172
521,Behavioral Market Segmentation,taxonomy:e218f93a-89df-4a89-ac98-a9a2c898287f
521,Demographic Market Segmentation,taxonomy:4d88957e-8d38-475f-b5e2-6aa254e1dea8
521,Psychographic Market Segmentation,taxonomy:cecdea0c-5084-4f27-8558-b9e481ec9300
521,Market Segmentation,taxonomy:e218f93a-89df-4a89-ac98-a9a2c898287f
521,Basic Unsupervised Learning,taxonomy:d9cd947c-70b5-4472-b7d1-f36ada51cd9f
521,Cluster Models,taxonomy:a7dac683-41c2-468e-9e88-1ba3e269ace1
521,K-Means Clustering,taxonomy:1120a24b-d295-461c-ba43-199426ef3416
408,MPC Controller,taxonomy:2fa4dcc8-b668-44d0-9579-5d9ca083e551
408,PID Controller,taxonomy:8c41cf2c-95a9-4052-8b5e-522c6a65e8bb
408,Control Algorithms,taxonomy:2fb9c28f-f210-46c7-9a4a-683a76ed8c09
408,Control Systems,taxonomy:02a91597-8c43-4926-9d64-02fda6ffec89
408,Actuators,taxonomy:6d896298-2bed-4237-9046-1d934a4d0efb
239,Computer Vision Fluency,taxonomy:fb66d99c-be94-4f66-8538-e6089bb46738
239,Image Segmentation,taxonomy:b475ddb5-0d66-4b16-99a6-de0efc85044e
239,Convolutional Neural Networks,taxonomy:3a5361e5-405d-48eb-a76b-1222ce4b1501
239,Camera Measurement Models,taxonomy:8148638f-7825-4f52-8163-274551154213
239,Autonomous Vehicle Fluency,taxonomy:553615d2-a536-41d4-beb4-6ee363ff31d1
239,Object Detection,taxonomy:5a573399-6ecd-4d51-af82-93d97ac2c9e0
1941,Image Classification,taxonomy:4f65fca2-6442-4c7d-b039-a5c2beecc1c9
1941,Training Neural Networks,taxonomy:b0302509-7bc0-4b51-b47a-fbd3bc3a320f
1941,Convolutional Neural Networks,taxonomy:3a5361e5-405d-48eb-a76b-1222ce4b1501
1941,Data Augmentation,taxonomy:5640163f-b50e-4904-930c-a90494ec425d
1941,Transfer Learning,taxonomy:922f23a5-23fe-4cb4-951f-26bc83155c1f
1941,Image Pre-Processing,taxonomy:3d2a4a60-57c7-43de-88c7-66c0a567fc74
1941,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
314,Deep Learning,taxonomy:f4834521-b707-466a-b837-a2c04ac0018c
314,Speech Recognition,taxonomy:6bb3561a-a8b8-41dd-a436-fd814d0a491a
314,Neural Networks,taxonomy:2a0d08d5-cf5a-4281-ad3e-f5ae4aa4fbc4
314,Recurrent Neural Networks,taxonomy:f9b16601-2200-4f29-9c4a-e286cbd31960
314,Training Neural Networks,taxonomy:b0302509-7bc0-4b51-b47a-fbd3bc3a320f
314,Model Training,taxonomy:408e2022-6b3b-4224-8250-8fd35b365197
314,Model Evaluation,taxonomy:1589e6c2-9dcc-42ed-bddb-76bda97fdc21
765,Data Warehouse Architecture,taxonomy:9d1657d7-db76-4bfb-a1d3-d931d403414e
765,Data Warehousing,taxonomy:39410bd4-5b5a-4a23-9cc4-396a2960751e
765,OLAP Cubes,taxonomy:d89c60d1-60da-4a6a-9dd8-aa52891acdf8
765,Online Analytical Processing,taxonomy:065039d8-6b25-443a-a4ed-f5d416386796
765,ETL,taxonomy:0109416d-da5d-453c-b12c-801b774c1c53
765,Data Modeling Basics,taxonomy:9b0bbbc2-ede3-4ff4-9dfa-08898b18123e
765,SQL Proficiency,taxonomy:bb5521e8-10d8-4359-a311-289db8028e09
1864,Surveys,taxonomy:09673731-2b77-41b3-8332-24ee2a9c4bdf
1864,Google Forms,taxonomy:b743218b-e01f-4dc5-a0dc-9b1411309fdd
1864,Qualitative User Research,taxonomy:dd087745-9a44-40c1-a102-e390ea1623d6
1864,Quantitative User Research,taxonomy:bfd02c9d-9f18-4daa-8908-db73036802f6
1864,Data Visualization in Spreadsheets,taxonomy:bd5dc3c2-d323-4704-aaa2-f3d2c4b3493e
1865,Business Analytics,taxonomy:86d9059b-baaa-4b40-b848-cc69de633b6c
1865,Actionable Insight Generation,taxonomy:71c19674-32c6-45b6-aa81-7fd371872c90
1865,Data Analysis Business Context,taxonomy:38f6ead5-83c5-4a5d-95a8-06b1c3d833e8
1865,Data Science Use-Cases,taxonomy:50834e08-668a-4afe-91ab-b0c70a029ac8
1865,Quantitative Data Visualization,taxonomy:d8729113-91a8-4e9e-9796-742f111717fa
1865,Data Relationships,taxonomy:417578bc-25b9-4efc-a9c1-06a2ee92a023
1865,Data Summarization,taxonomy:48c480cf-106f-4e3b-b37e-d7aba6d881db
2022,Game Agents,taxonomy:da73fc7d-73f5-45fd-9c09-d98fe7c87384
2022,Intelligent Agents,taxonomy:fc8c02aa-78c9-4bb8-8548-79cb60de45d9
2022,Reinforcement Learning Applications,taxonomy:138816a5-fa87-4ce5-953f-60ba17cc6ff2
2022,Minimax Search,taxonomy:c5dd768c-81f9-4184-b15a-b6d39128fc78
2022,Adversarial Simulation,taxonomy:42711f3d-488a-4ded-8d63-64a339481506
2022,Multi-Agent Systems,taxonomy:5b3e77e1-78bd-4af6-8be7-d8b2d59f7911
2022,Deep Q-Learning Algorithms,taxonomy:e07fbfe7-261f-4fa4-b043-5509fd269e62
1979,Data Lake Management,taxonomy:b0a5d7d4-80b9-4ec8-a23f-54d37ee70a16
1979,Data Lakes,taxonomy:3f6801a7-966a-438a-94c0-19404d591656
1979,Data Ingestion,taxonomy:00e82a66-1129-4743-9d2d-27d298e45e22
1979,Data Integration,taxonomy:23fcc6f5-56b4-4404-8777-455e0fb013a0
1979,Data Pipeline Creation,taxonomy:5baca17e-1fbe-41c5-898b-a08685121fa8
1979,Distributed Data Storage,taxonomy:7d9daecd-7b3c-4caf-a821-968838a13615
1979,Big Data Storage,taxonomy:0e72a964-154f-4ecf-8a95-f3060f1dc310
1922,Microservices Architecture Design,taxonomy:545042f8-5a5e-4a8d-88bd-af2a8cb11510
1922,Refactoring from a Monolith,taxonomy:16a2502f-09a6-4715-b949-dcc04e8c4ecb
1922,Containerization Fluency,taxonomy:dd00d8af-7d11-4efe-8bc8-cf7fca0d9030
1922,Cloud Deployment Models,taxonomy:4adc1d32-ec3e-44d1-9c9d-f0242c6791f8
1922,Microservices Security,taxonomy:c6927091-8813-406d-ad78-06aa212313f0
1922,CI/CD,taxonomy:e5506418-a6d7-4e14-b181-8a77b5c43306
1922,Deployment Automation,taxonomy:9da7cd05-f074-4f55-8fdc-3a731a2b0c3b
823,Robot Trajectory Generation,taxonomy:c8fcd413-01a5-4443-9cec-f27c25ac4466
823,MPC Controller,taxonomy:2fa4dcc8-b668-44d0-9579-5d9ca083e551
823,PID Controller,taxonomy:8c41cf2c-95a9-4052-8b5e-522c6a65e8bb
823,Sensor Fusion,taxonomy:059c9bac-0049-4d46-8510-a407f1022aa2
823,Autonomous Vehicle Fluency,taxonomy:553615d2-a536-41d4-beb4-6ee363ff31d1
823,Control Algorithms,taxonomy:2fb9c28f-f210-46c7-9a4a-683a76ed8c09
823,Autonomous Systems Awareness,taxonomy:5ed46352-9a15-4f6c-9b12-b46fa4913de5
2008,A/B Testing,taxonomy:d967f1c4-e5f9-4e02-bd0b-358482bd5419
2008,Hypothesis Testing,taxonomy:d3e96893-e597-4c1c-b6e9-c567639a30e6
2008,Statistical Significance,taxonomy:de92edf9-2b10-438a-b898-e113905bce55
2008,Conversion Rate,taxonomy:fd9df4e3-e7c0-4ab7-a2b1-54588e6c2ae8
2008,Experiment Design,taxonomy:40ca2a20-dc3e-4fe9-99ec-bfbbc5bcf4aa
2008,Interpreting Test Results,taxonomy:25143138-46e8-4c1b-9100-eac7f32266f7
2008,Data Analysis Process,taxonomy:d016d8f9-4f43-4bb9-a4c2-ad967c2fe414
698,Data Visualization,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
698,Advanced Data Visualizations,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
698,UI Design,taxonomy:e621e634-ed70-4937-8db7-22836a2294bb
698,UX Design Principles,taxonomy:a1cbb6c1-912f-4ab7-aaea-bef2a6a671c8
698,Project Management,taxonomy:d56806ee-27f1-4124-9337-c982733d816f
1923,Serverless Cloud Computing Architecture,taxonomy:e3173999-e5b0-4814-83b9-199ec1a502fe
1923,Serverless Development,taxonomy:bb07aeb8-4565-4066-9836-9fd36bc8dd77
1923,Event-Driven Programming,taxonomy:5cf75413-b8b9-49e0-88fd-a861971be63f
1923,Microservices,taxonomy:425f024c-5e8e-4675-8675-087f3120054e
1923,API Development,taxonomy:6d54442c-f369-478e-9acc-f9f7e9d57181
1923,AWS Lambda,taxonomy:166fd44d-7e92-48a2-b147-cd7750048b85
1923,Azure functions,taxonomy:83e4c21c-7a74-4175-b48a-110d73a5e3f3
2134,Data Storytelling,taxonomy:cc8ba3b6-c5f7-451b-82d5-6356cf12f158
2134,Data Visualization,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
2134,Business Intelligence,taxonomy:3182ea40-cf82-4916-9d56-6002c6f9054d
2134,Explanatory Data Visualization,taxonomy:96f8a41b-8b08-4e9b-8389-5eee0a5e269d
2134,Interactive and Responsive Tableau Dashboard Design,taxonomy:c93bcc01-d33a-4965-b485-2842a9be36b7
2134,Storytelling,taxonomy:cc8ba3b6-c5f7-451b-82d5-6356cf12f158
2134,Professional Presentations,taxonomy:a46fff1a-0371-4054-8c9c-8d43e20f58b3
1952,Sensor Fusion,taxonomy:059c9bac-0049-4d46-8510-a407f1022aa2
1952,Multi-Target Object Tracking,taxonomy:9ae4e4ce-9d84-4946-95cb-d89c1c8a421a
1952,Object Detection,taxonomy:5a573399-6ecd-4d51-af82-93d97ac2c9e0
1952,Object Localization,taxonomy:d41155b8-8980-44de-b1ee-64c6729c899b
1952,Object State Estimation,taxonomy:fbe5b6c3-8bc6-4bff-ab35-d36436c8be0c
1952,Kalman Filters,taxonomy:b7c384fa-83dc-43b2-ac18-f7ba688625fd
1952,Extended Kalman Filters,taxonomy:b7c384fa-83dc-43b2-ac18-f7ba688625fd
2065,Value Proposition,taxonomy:34a397cc-f396-42d9-85aa-1bf4f691cc5d
2065,Business Model Canvasses,taxonomy:ae152080-e3ec-4cd2-8e3c-cdfacb83dd80
2065,Elevator Pitches,taxonomy:4287cae4-0c21-4bca-bcc8-760d3171a5c4
2065,Market Research,taxonomy:f9ea5e95-bf3d-45a3-b020-decdc3db1526
2065,Ideation,taxonomy:b659422a-faac-4bbc-bb92-ab1ded1a02e1
1919,Flask,taxonomy:7bab849c-6419-41cc-9c78-8cea1be5d1d1
1919,Kubernetes,taxonomy:f6699c67-c7d9-4271-b610-91092caad112
1919,Amazon Elastic Kubernetes Service,taxonomy:f6699c67-c7d9-4271-b610-91092caad112
1919,Containerization Fluency,taxonomy:dd00d8af-7d11-4efe-8bc8-cf7fca0d9030
1919,Cloud Engineering,taxonomy:5da1ac84-be6d-4405-94b5-84e659c03fda
1919,Deployment Automation,taxonomy:9da7cd05-f074-4f55-8fdc-3a731a2b0c3b
2028,Advanced Displays in Google Analytics,taxonomy:40c70164-76e9-4894-b43c-3a9bf3109690
2028,Segmentation in Google Analytics,taxonomy:1eab0a7e-ca25-4099-b00c-370924173597
2028,Data Visualization,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
2028,Advanced Data Visualizations,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
2028,Web Analytics,taxonomy:0263637a-9275-4550-a9af-101e5ad4edf6
1966,Data Modeling Basics,taxonomy:9b0bbbc2-ede3-4ff4-9dfa-08898b18123e
1966,Relational Data Models,taxonomy:71a7c937-1fc6-417a-8b37-5c05e3cbf209
1966,Enterprise Data Models,taxonomy:e80a0071-fb6f-4c50-b7e2-37d931a2bda0
1966,Data Architecture Fluency,taxonomy:d011877e-0fa4-4334-9df5-7f88e320ea98
1966,Database Design,taxonomy:57784d55-69e4-4792-81a8-7d1db241112c
1966,Data Schemas,taxonomy:358f6d27-cdbe-47cf-9b99-fddd2313e147
1966,Data Relationships,taxonomy:417578bc-25b9-4efc-a9c1-06a2ee92a023
499,Robot Navigation,taxonomy:feaaa3ff-9335-476c-8eeb-1dd8a96fcae2
499,Robot Motion Planning,taxonomy:998805d6-d914-48ef-a354-b5218802b94c
499,Automated Path Planning,taxonomy:979f4f4b-6145-4234-aef3-d0598f759016
499,Probabilistic Path Planning,taxonomy:a44c52ea-20fa-4277-9520-6f965297b3d9
499,Sample-Based Path Planning,taxonomy:d92d340f-632c-4281-8140-8c4aeb8ce242
499,A* Search Algorithm,taxonomy:72c34967-f576-4495-8b8c-d8fa8746ab13
499,Planning Algorithms,taxonomy:8cc6ebe7-f9ac-4a12-976f-dd9fb92a5d29
2030,Data Literacy Awareness,taxonomy:0f190c76-7038-432e-8714-dceb7090c928
2030,Actionable Insight Generation,taxonomy:71c19674-32c6-45b6-aa81-7fd371872c90
2030,Report Writing,taxonomy:bb4df529-491b-4627-a06c-ed5ca471e490
2030,Data Visualization,taxonomy:a1721587-9a5c-4da0-8f56-42cfe2209997
2030,Explanatory Data Visualization,taxonomy:96f8a41b-8b08-4e9b-8389-5eee0a5e269d
2030,Analytic Frameworks,taxonomy:eb7510a5-47b7-4484-98ad-89f68767dfe9
2030,Data Storytelling,taxonomy:cc8ba3b6-c5f7-451b-82d5-6356cf12f158
844,Online Transaction Processing,taxonomy:60e9b292-73e8-4329-ac3b-98b8dff12c27
844,PCI-DSS,taxonomy:6c096019-300c-4255-8ce8-67cd24eac7be
844,Financial Data Security,taxonomy:4b55f9c8-1d38-45ae-9cce-41efaabb109d
844,Data Privacy Regulations,taxonomy:a2d786e6-090b-4e6b-b6ff-e202499a9f67
844,Cybersecurity Regulations and Standards,taxonomy:86aa93e2-c467-4953-85c9-156ad9a1a8c2
844,Data Encryption,taxonomy:749c8df4-682c-4489-933d-fda86fc673e9
844,Vulnerability Assessment,taxonomy:c1d59c1b-494a-48bc-84d3-176b213b1e41
2090,OpenAI API,taxonomy:2fbf8df3-0dbb-4ad9-9ad0-ce9f832674c1
2090,Azure Development,taxonomy:4e0398cb-8336-4d5b-9c2a-3dfb8589a489
2090,Conversational AI,taxonomy:e0c00ea4-3572-4cf6-80d3-383c5b2630ab
2090,Large Language Models,taxonomy:567f4a1c-f285-4900-9528-ab00700de9c1
2090,Azure Cognitive Services,taxonomy:70299f6e-5a76-4fe7-bb0c-32528aca7d2c
2090,Azure ML Platform,taxonomy:a4e3a180-40d8-4802-9217-e4630289e17b
2090,AI-driven Application Development,taxonomy:553e8194-8bbe-4819-8559-ac5084339548
